example_id,content_family_id,task_class,response_text,split,provenance,length_tokens,length_band,template_family,paraphrase_family_id,lexical_challenge,notes
exp019_analogy_080,cf_080,analogy,The shared thermometer relation corresponds to the speedometer relation because both connect a condition with an outcome.,train,rule_composed,17,limited_long,analogy_limited_long_0,cf_080,false,label_quality=clear; constructed from a balanced content family
exp019_definition_080,cf_080,definition,A shared thermometer is a familiar object whose role is described by its practical use in a system.,train,rule_composed,18,limited_long,definition_limited_long_0,cf_080,false,label_quality=clear; constructed from a balanced content family
exp019_logic_081,cf_081,logic,Shared filter condition entails behind.,train,rule_composed,5,short,logic_short_1,cf_081,false,label_quality=clear; constructed from a balanced content family
exp019_causality_081,cf_081,causality,Shared filter state yields outcome.,train,rule_composed,5,short,causality_short_1,cf_081,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_081,cf_081,analogy,Shared filter mirrors door's relation.,train,rule_composed,5,short,analogy_short_1,cf_081,false,label_quality=clear; constructed from a balanced content family
exp019_definition_081,cf_081,definition,Shared filter denotes purpose.,train,rule_composed,4,short,definition_short_1,cf_081,false,label_quality=clear; constructed from a balanced content family
exp019_logic_082,cf_082,logic,"If the shared tray condition holds, sprout follows under the rule.",validation,rule_composed,11,medium,logic_medium_2,cf_082,false,label_quality=clear; constructed from a balanced content family
exp019_causality_082,cf_082,causality,The shared tray condition produces sprout through a simple mechanism.,validation,rule_composed,10,medium,causality_medium_2,cf_082,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_082,cf_082,analogy,The shared tray relation matches the sponge relation in structure.,validation,rule_composed,10,medium,analogy_medium_2,cf_082,false,label_quality=clear; constructed from a balanced content family
exp019_definition_082,cf_082,definition,A shared tray is an object with a stated practical role.,validation,rule_composed,11,medium,definition_medium_2,cf_082,false,label_quality=clear; constructed from a balanced content family
exp019_logic_083,cf_083,logic,"When the shared signal condition holds, the stated rule requires proceed as its conclusion.",train,rule_composed,14,limited_long,logic_limited_long_3,cf_083,false,label_quality=clear; constructed from a balanced content family
exp019_causality_083,cf_083,causality,A change in the shared signal condition leads to proceed through the system's ordinary mechanism.,train,rule_composed,15,limited_long,causality_limited_long_3,cf_083,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_083,cf_083,analogy,The shared signal relation corresponds to the bell relation because both connect a condition with an outcome.,train,rule_composed,17,limited_long,analogy_limited_long_3,cf_083,false,label_quality=clear; constructed from a balanced content family
exp019_definition_083,cf_083,definition,A shared signal is a familiar object whose role is described by its practical use in a system.,train,rule_composed,18,limited_long,definition_limited_long_3,cf_083,false,label_quality=clear; constructed from a balanced content family
exp019_logic_084,cf_084,logic,Shared refrigerator entails heat.,validation,rule_composed,4,short,logic_short_4,cf_084,false,label_quality=clear; constructed from a balanced content family
exp019_causality_084,cf_084,causality,Shared refrigerator triggers heat.,validation,rule_composed,4,short,causality_short_4,cf_084,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_084,cf_084,analogy,Shared refrigerator parallels bottle.,validation,rule_composed,4,short,analogy_short_4,cf_084,false,label_quality=clear; constructed from a balanced content family
exp019_definition_084,cf_084,definition,A shared refrigerator has purpose.,validation,rule_composed,5,short,definition_short_4,cf_084,false,label_quality=clear; constructed from a balanced content family
exp019_logic_085,cf_085,logic,"If the shared lock condition holds, withdraws follows under the rule.",validation,rule_composed,11,medium,logic_medium_0,cf_085,false,label_quality=clear; constructed from a balanced content family
exp019_causality_085,cf_085,causality,The shared lock condition produces withdraws through a simple mechanism.,validation,rule_composed,10,medium,causality_medium_0,cf_085,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_085,cf_085,analogy,The shared lock relation matches the screen relation in structure.,validation,rule_composed,10,medium,analogy_medium_0,cf_085,false,label_quality=clear; constructed from a balanced content family
exp019_definition_085,cf_085,definition,A shared lock is an object with a stated practical role.,validation,rule_composed,11,medium,definition_medium_0,cf_085,false,label_quality=clear; constructed from a balanced content family
exp019_logic_086,cf_086,logic,"When the shared compass condition holds, the stated rule requires direction as its conclusion.",train,rule_composed,14,limited_long,logic_limited_long_1,cf_086,false,label_quality=clear; constructed from a balanced content family
exp019_causality_086,cf_086,causality,A change in the shared compass condition leads to direction through the system's ordinary mechanism.,train,rule_composed,15,limited_long,causality_limited_long_1,cf_086,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_086,cf_086,analogy,The shared compass relation corresponds to the vane relation because both connect a condition with an outcome.,train,rule_composed,17,limited_long,analogy_limited_long_1,cf_086,false,label_quality=clear; constructed from a balanced content family
exp019_definition_086,cf_086,definition,A shared compass is a familiar object whose role is described by its practical use in a system.,train,rule_composed,18,limited_long,definition_limited_long_1,cf_086,false,label_quality=clear; constructed from a balanced content family
exp019_logic_087,cf_087,logic,Shared ruler entails read.,train,rule_composed,4,short,logic_short_2,cf_087,false,label_quality=clear; constructed from a balanced content family
exp019_causality_087,cf_087,causality,Shared ruler triggers read.,train,rule_composed,4,short,causality_short_2,cf_087,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_087,cf_087,analogy,Shared ruler parallels cup.,train,rule_composed,4,short,analogy_short_2,cf_087,false,label_quality=clear; constructed from a balanced content family
exp019_definition_087,cf_087,definition,A shared ruler has purpose.,train,rule_composed,5,short,definition_short_2,cf_087,false,label_quality=clear; constructed from a balanced content family
exp019_logic_088,cf_088,logic,"The shared can condition holds, so moist follows.",test,rule_composed,8,medium,logic_medium_3,cf_088,false,label_quality=clear; constructed from a balanced content family
exp019_causality_088,cf_088,causality,Moist follows when the shared can mechanism activates.,test,rule_composed,8,medium,causality_medium_3,cf_088,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_088,cf_088,analogy,"Like the dispenser, the shared can connects condition and outcome.",test,rule_composed,10,medium,analogy_medium_3,cf_088,false,label_quality=clear; constructed from a balanced content family
exp019_definition_088,cf_088,definition,The shared can refers to an object used for a purpose.,test,rule_composed,11,medium,definition_medium_3,cf_088,false,label_quality=clear; constructed from a balanced content family
exp019_logic_089,cf_089,logic,"When the shared panel condition holds, the stated rule requires produced as its conclusion.",validation,rule_composed,14,limited_long,logic_limited_long_4,cf_089,false,label_quality=clear; constructed from a balanced content family
exp019_causality_089,cf_089,causality,A change in the shared panel condition leads to produced through the system's ordinary mechanism.,validation,rule_composed,15,limited_long,causality_limited_long_4,cf_089,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_089,cf_089,analogy,The shared panel relation corresponds to the windmill relation because both connect a condition with an outcome.,validation,rule_composed,17,limited_long,analogy_limited_long_4,cf_089,false,label_quality=clear; constructed from a balanced content family
exp019_definition_089,cf_089,definition,A shared panel is a familiar object whose role is described by its practical use in a system.,validation,rule_composed,18,limited_long,definition_limited_long_4,cf_089,false,label_quality=clear; constructed from a balanced content family
exp019_logic_090,cf_090,logic,Shared sharpener entails removed.,train,rule_composed,4,short,logic_short_0,cf_090,false,label_quality=clear; constructed from a balanced content family
exp019_causality_090,cf_090,causality,Shared sharpener triggers removed.,train,rule_composed,4,short,causality_short_0,cf_090,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_090,cf_090,analogy,Shared sharpener parallels grater.,train,rule_composed,4,short,analogy_short_0,cf_090,false,label_quality=clear; constructed from a balanced content family
exp019_definition_090,cf_090,definition,A shared sharpener has purpose.,train,rule_composed,5,short,definition_short_0,cf_090,false,label_quality=clear; constructed from a balanced content family
exp019_logic_091,cf_091,logic,"The shared thermos condition holds, so slowly follows.",train,rule_composed,8,medium,logic_medium_1,cf_091,false,label_quality=clear; constructed from a balanced content family
exp019_causality_091,cf_091,causality,Slowly follows when the shared thermos mechanism activates.,train,rule_composed,8,medium,causality_medium_1,cf_091,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_091,cf_091,analogy,"Like the coat, the shared thermos connects condition and outcome.",train,rule_composed,10,medium,analogy_medium_1,cf_091,false,label_quality=clear; constructed from a balanced content family
exp019_definition_091,cf_091,definition,The shared thermos refers to an object used for a purpose.,train,rule_composed,11,medium,definition_medium_1,cf_091,false,label_quality=clear; constructed from a balanced content family
exp019_logic_092,cf_092,logic,"When the shared calendar condition holds, the stated rule requires changes as its conclusion.",test,rule_composed,14,limited_long,logic_limited_long_2,cf_092,false,label_quality=clear; constructed from a balanced content family
exp019_causality_092,cf_092,causality,A change in the shared calendar condition leads to changes through the system's ordinary mechanism.,test,rule_composed,15,limited_long,causality_limited_long_2,cf_092,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_092,cf_092,analogy,The shared calendar relation corresponds to the odometer relation because both connect a condition with an outcome.,test,rule_composed,17,limited_long,analogy_limited_long_2,cf_092,false,label_quality=clear; constructed from a balanced content family
exp019_definition_092,cf_092,definition,A shared calendar is a familiar object whose role is described by its practical use in a system.,test,rule_composed,18,limited_long,definition_limited_long_2,cf_092,false,label_quality=clear; constructed from a balanced content family
exp019_logic_093,cf_093,logic,Shared pulley condition entails rises.,train,rule_composed,5,short,logic_short_3,cf_093,false,label_quality=clear; constructed from a balanced content family
exp019_causality_093,cf_093,causality,Shared pulley state yields outcome.,train,rule_composed,5,short,causality_short_3,cf_093,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_093,cf_093,analogy,Shared pulley mirrors lever's relation.,train,rule_composed,5,short,analogy_short_3,cf_093,false,label_quality=clear; constructed from a balanced content family
exp019_definition_093,cf_093,definition,Shared pulley denotes purpose.,train,rule_composed,4,short,definition_short_3,cf_093,false,label_quality=clear; constructed from a balanced content family
exp019_logic_094,cf_094,logic,"If the shared magnet condition holds, closer follows under the rule.",train,rule_composed,11,medium,logic_medium_4,cf_094,false,label_quality=clear; constructed from a balanced content family
exp019_causality_094,cf_094,causality,The shared magnet condition produces closer through a simple mechanism.,train,rule_composed,10,medium,causality_medium_4,cf_094,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_094,cf_094,analogy,The shared magnet relation matches the vacuum relation in structure.,train,rule_composed,10,medium,analogy_medium_4,cf_094,false,label_quality=clear; constructed from a balanced content family
exp019_definition_094,cf_094,definition,A shared magnet is an object with a stated practical role.,train,rule_composed,11,medium,definition_medium_4,cf_094,false,label_quality=clear; constructed from a balanced content family
exp019_logic_095,cf_095,logic,"When the shared cube condition holds, the stated rule requires melts as its conclusion.",validation,rule_composed,14,limited_long,logic_limited_long_0,cf_095,false,label_quality=clear; constructed from a balanced content family
exp019_causality_095,cf_095,causality,A change in the shared cube condition leads to melts through the system's ordinary mechanism.,validation,rule_composed,15,limited_long,causality_limited_long_0,cf_095,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_095,cf_095,analogy,The shared cube relation corresponds to the candle relation because both connect a condition with an outcome.,validation,rule_composed,17,limited_long,analogy_limited_long_0,cf_095,false,label_quality=clear; constructed from a balanced content family
exp019_definition_095,cf_095,definition,A shared cube is a familiar object whose role is described by its practical use in a system.,validation,rule_composed,18,limited_long,definition_limited_long_0,cf_095,false,label_quality=clear; constructed from a balanced content family
exp019_logic_096,cf_096,logic,Familiar timer condition entails rings.,validation,rule_composed,5,short,logic_short_1,cf_096,false,label_quality=clear; constructed from a balanced content family
exp019_causality_096,cf_096,causality,Familiar timer state yields outcome.,validation,rule_composed,5,short,causality_short_1,cf_096,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_096,cf_096,analogy,Familiar timer mirrors kettle's relation.,validation,rule_composed,5,short,analogy_short_1,cf_096,false,label_quality=clear; constructed from a balanced content family
exp019_definition_096,cf_096,definition,Familiar timer denotes purpose.,validation,rule_composed,4,short,definition_short_1,cf_096,false,label_quality=clear; constructed from a balanced content family
exp019_logic_097,cf_097,logic,"If the familiar gauge condition holds, rises follows under the rule.",train,rule_composed,11,medium,logic_medium_2,cf_097,false,label_quality=clear; constructed from a balanced content family
exp019_causality_097,cf_097,causality,The familiar gauge condition produces rises through a simple mechanism.,train,rule_composed,10,medium,causality_medium_2,cf_097,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_097,cf_097,analogy,The familiar gauge relation matches the gauge relation in structure.,train,rule_composed,10,medium,analogy_medium_2,cf_097,false,label_quality=clear; constructed from a balanced content family
exp019_definition_097,cf_097,definition,A familiar gauge is an object with a stated practical role.,train,rule_composed,11,medium,definition_medium_2,cf_097,false,label_quality=clear; constructed from a balanced content family
exp019_logic_098,cf_098,logic,"When the familiar light condition holds, the stated rule requires shines as its conclusion.",train,rule_composed,14,limited_long,logic_limited_long_3,cf_098,false,label_quality=clear; constructed from a balanced content family
exp019_causality_098,cf_098,causality,A change in the familiar light condition leads to shines through the system's ordinary mechanism.,train,rule_composed,15,limited_long,causality_limited_long_3,cf_098,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_098,cf_098,analogy,The familiar light relation corresponds to the lamp relation because both connect a condition with an outcome.,train,rule_composed,17,limited_long,analogy_limited_long_3,cf_098,false,label_quality=clear; constructed from a balanced content family
exp019_definition_098,cf_098,definition,A familiar light is a familiar object whose role is described by its practical use in a system.,train,rule_composed,18,limited_long,definition_limited_long_3,cf_098,false,label_quality=clear; constructed from a balanced content family
exp019_logic_099,cf_099,logic,Familiar thermometer entails increases.,train,rule_composed,4,short,logic_short_4,cf_099,false,label_quality=clear; constructed from a balanced content family
exp019_causality_099,cf_099,causality,Familiar thermometer triggers increases.,train,rule_composed,4,short,causality_short_4,cf_099,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_099,cf_099,analogy,Familiar thermometer parallels speedometer.,train,rule_composed,4,short,analogy_short_4,cf_099,false,label_quality=clear; constructed from a balanced content family
exp019_definition_099,cf_099,definition,A familiar thermometer has purpose.,train,rule_composed,5,short,definition_short_4,cf_099,false,label_quality=clear; constructed from a balanced content family
exp019_logic_100,cf_100,logic,"If the familiar filter condition holds, behind follows under the rule.",train,rule_composed,11,medium,logic_medium_0,cf_100,false,label_quality=clear; constructed from a balanced content family
exp019_causality_100,cf_100,causality,The familiar filter condition produces behind through a simple mechanism.,train,rule_composed,10,medium,causality_medium_0,cf_100,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_100,cf_100,analogy,The familiar filter relation matches the door relation in structure.,train,rule_composed,10,medium,analogy_medium_0,cf_100,false,label_quality=clear; constructed from a balanced content family
exp019_definition_100,cf_100,definition,A familiar filter is an object with a stated practical role.,train,rule_composed,11,medium,definition_medium_0,cf_100,false,label_quality=clear; constructed from a balanced content family
exp019_logic_101,cf_101,logic,"When the familiar tray condition holds, the stated rule requires sprout as its conclusion.",train,rule_composed,14,limited_long,logic_limited_long_1,cf_101,false,label_quality=clear; constructed from a balanced content family
exp019_causality_101,cf_101,causality,A change in the familiar tray condition leads to sprout through the system's ordinary mechanism.,train,rule_composed,15,limited_long,causality_limited_long_1,cf_101,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_101,cf_101,analogy,The familiar tray relation corresponds to the sponge relation because both connect a condition with an outcome.,train,rule_composed,17,limited_long,analogy_limited_long_1,cf_101,false,label_quality=clear; constructed from a balanced content family
exp019_definition_101,cf_101,definition,A familiar tray is a familiar object whose role is described by its practical use in a system.,train,rule_composed,18,limited_long,definition_limited_long_1,cf_101,false,label_quality=clear; constructed from a balanced content family
exp019_logic_102,cf_102,logic,Familiar signal entails proceed.,train,rule_composed,4,short,logic_short_2,cf_102,false,label_quality=clear; constructed from a balanced content family
exp019_causality_102,cf_102,causality,Familiar signal triggers proceed.,train,rule_composed,4,short,causality_short_2,cf_102,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_102,cf_102,analogy,Familiar signal parallels bell.,train,rule_composed,4,short,analogy_short_2,cf_102,false,label_quality=clear; constructed from a balanced content family
exp019_definition_102,cf_102,definition,A familiar signal has purpose.,train,rule_composed,5,short,definition_short_2,cf_102,false,label_quality=clear; constructed from a balanced content family
exp019_logic_103,cf_103,logic,"The familiar refrigerator condition holds, so heat follows.",train,rule_composed,8,medium,logic_medium_3,cf_103,false,label_quality=clear; constructed from a balanced content family
exp019_causality_103,cf_103,causality,Heat follows when the familiar refrigerator mechanism activates.,train,rule_composed,8,medium,causality_medium_3,cf_103,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_103,cf_103,analogy,"Like the bottle, the familiar refrigerator connects condition and outcome.",train,rule_composed,10,medium,analogy_medium_3,cf_103,false,label_quality=clear; constructed from a balanced content family
exp019_definition_103,cf_103,definition,The familiar refrigerator refers to an object used for a purpose.,train,rule_composed,11,medium,definition_medium_3,cf_103,false,label_quality=clear; constructed from a balanced content family
exp019_logic_104,cf_104,logic,"When the familiar lock condition holds, the stated rule requires withdraws as its conclusion.",train,rule_composed,14,limited_long,logic_limited_long_4,cf_104,false,label_quality=clear; constructed from a balanced content family
exp019_causality_104,cf_104,causality,A change in the familiar lock condition leads to withdraws through the system's ordinary mechanism.,train,rule_composed,15,limited_long,causality_limited_long_4,cf_104,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_104,cf_104,analogy,The familiar lock relation corresponds to the screen relation because both connect a condition with an outcome.,train,rule_composed,17,limited_long,analogy_limited_long_4,cf_104,false,label_quality=clear; constructed from a balanced content family
exp019_definition_104,cf_104,definition,A familiar lock is a familiar object whose role is described by its practical use in a system.,train,rule_composed,18,limited_long,definition_limited_long_4,cf_104,false,label_quality=clear; constructed from a balanced content family
exp019_logic_105,cf_105,logic,Familiar compass entails direction.,train,rule_composed,4,short,logic_short_0,cf_105,false,label_quality=clear; constructed from a balanced content family
exp019_causality_105,cf_105,causality,Familiar compass triggers direction.,train,rule_composed,4,short,causality_short_0,cf_105,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_105,cf_105,analogy,Familiar compass parallels vane.,train,rule_composed,4,short,analogy_short_0,cf_105,false,label_quality=clear; constructed from a balanced content family
exp019_definition_105,cf_105,definition,A familiar compass has purpose.,train,rule_composed,5,short,definition_short_0,cf_105,false,label_quality=clear; constructed from a balanced content family
exp019_logic_106,cf_106,logic,"The familiar ruler condition holds, so read follows.",test,rule_composed,8,medium,logic_medium_1,cf_106,false,label_quality=clear; constructed from a balanced content family
exp019_causality_106,cf_106,causality,Read follows when the familiar ruler mechanism activates.,test,rule_composed,8,medium,causality_medium_1,cf_106,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_106,cf_106,analogy,"Like the cup, the familiar ruler connects condition and outcome.",test,rule_composed,10,medium,analogy_medium_1,cf_106,false,label_quality=clear; constructed from a balanced content family
exp019_definition_106,cf_106,definition,The familiar ruler refers to an object used for a purpose.,test,rule_composed,11,medium,definition_medium_1,cf_106,false,label_quality=clear; constructed from a balanced content family
exp019_logic_107,cf_107,logic,"When the familiar can condition holds, the stated rule requires moist as its conclusion.",train,rule_composed,14,limited_long,logic_limited_long_2,cf_107,false,label_quality=clear; constructed from a balanced content family
exp019_causality_107,cf_107,causality,A change in the familiar can condition leads to moist through the system's ordinary mechanism.,train,rule_composed,15,limited_long,causality_limited_long_2,cf_107,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_107,cf_107,analogy,The familiar can relation corresponds to the dispenser relation because both connect a condition with an outcome.,train,rule_composed,17,limited_long,analogy_limited_long_2,cf_107,false,label_quality=clear; constructed from a balanced content family
exp019_definition_107,cf_107,definition,A familiar can is a familiar object whose role is described by its practical use in a system.,train,rule_composed,18,limited_long,definition_limited_long_2,cf_107,false,label_quality=clear; constructed from a balanced content family
exp019_logic_108,cf_108,logic,Familiar panel condition entails produced.,test,rule_composed,5,short,logic_short_3,cf_108,false,label_quality=clear; constructed from a balanced content family
exp019_causality_108,cf_108,causality,Familiar panel state yields outcome.,test,rule_composed,5,short,causality_short_3,cf_108,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_108,cf_108,analogy,Familiar panel mirrors windmill's relation.,test,rule_composed,5,short,analogy_short_3,cf_108,false,label_quality=clear; constructed from a balanced content family
exp019_definition_108,cf_108,definition,Familiar panel denotes purpose.,test,rule_composed,4,short,definition_short_3,cf_108,false,label_quality=clear; constructed from a balanced content family
exp019_logic_109,cf_109,logic,"If the familiar sharpener condition holds, removed follows under the rule.",train,rule_composed,11,medium,logic_medium_4,cf_109,false,label_quality=clear; constructed from a balanced content family
exp019_causality_109,cf_109,causality,The familiar sharpener condition produces removed through a simple mechanism.,train,rule_composed,10,medium,causality_medium_4,cf_109,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_109,cf_109,analogy,The familiar sharpener relation matches the grater relation in structure.,train,rule_composed,10,medium,analogy_medium_4,cf_109,false,label_quality=clear; constructed from a balanced content family
exp019_definition_109,cf_109,definition,A familiar sharpener is an object with a stated practical role.,train,rule_composed,11,medium,definition_medium_4,cf_109,false,label_quality=clear; constructed from a balanced content family
exp019_logic_110,cf_110,logic,"When the familiar thermos condition holds, the stated rule requires slowly as its conclusion.",train,rule_composed,14,limited_long,logic_limited_long_0,cf_110,false,label_quality=clear; constructed from a balanced content family
exp019_causality_110,cf_110,causality,A change in the familiar thermos condition leads to slowly through the system's ordinary mechanism.,train,rule_composed,15,limited_long,causality_limited_long_0,cf_110,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_110,cf_110,analogy,The familiar thermos relation corresponds to the coat relation because both connect a condition with an outcome.,train,rule_composed,17,limited_long,analogy_limited_long_0,cf_110,false,label_quality=clear; constructed from a balanced content family
exp019_definition_110,cf_110,definition,A familiar thermos is a familiar object whose role is described by its practical use in a system.,train,rule_composed,18,limited_long,definition_limited_long_0,cf_110,false,label_quality=clear; constructed from a balanced content family
exp019_logic_111,cf_111,logic,Familiar calendar condition entails changes.,train,rule_composed,5,short,logic_short_1,cf_111,false,label_quality=clear; constructed from a balanced content family
exp019_causality_111,cf_111,causality,Familiar calendar state yields outcome.,train,rule_composed,5,short,causality_short_1,cf_111,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_111,cf_111,analogy,Familiar calendar mirrors odometer's relation.,train,rule_composed,5,short,analogy_short_1,cf_111,false,label_quality=clear; constructed from a balanced content family
exp019_definition_111,cf_111,definition,Familiar calendar denotes purpose.,train,rule_composed,4,short,definition_short_1,cf_111,false,label_quality=clear; constructed from a balanced content family
exp019_logic_112,cf_112,logic,"If the familiar pulley condition holds, rises follows under the rule.",validation,rule_composed,11,medium,logic_medium_2,cf_112,false,label_quality=clear; constructed from a balanced content family
exp019_causality_112,cf_112,causality,The familiar pulley condition produces rises through a simple mechanism.,validation,rule_composed,10,medium,causality_medium_2,cf_112,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_112,cf_112,analogy,The familiar pulley relation matches the lever relation in structure.,validation,rule_composed,10,medium,analogy_medium_2,cf_112,false,label_quality=clear; constructed from a balanced content family
exp019_definition_112,cf_112,definition,A familiar pulley is an object with a stated practical role.,validation,rule_composed,11,medium,definition_medium_2,cf_112,false,label_quality=clear; constructed from a balanced content family
exp019_logic_113,cf_113,logic,"When the familiar magnet condition holds, the stated rule requires closer as its conclusion.",train,rule_composed,14,limited_long,logic_limited_long_3,cf_113,false,label_quality=clear; constructed from a balanced content family
exp019_causality_113,cf_113,causality,A change in the familiar magnet condition leads to closer through the system's ordinary mechanism.,train,rule_composed,15,limited_long,causality_limited_long_3,cf_113,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_113,cf_113,analogy,The familiar magnet relation corresponds to the vacuum relation because both connect a condition with an outcome.,train,rule_composed,17,limited_long,analogy_limited_long_3,cf_113,false,label_quality=clear; constructed from a balanced content family
exp019_definition_113,cf_113,definition,A familiar magnet is a familiar object whose role is described by its practical use in a system.,train,rule_composed,18,limited_long,definition_limited_long_3,cf_113,false,label_quality=clear; constructed from a balanced content family
exp019_logic_114,cf_114,logic,Familiar cube entails melts.,train,rule_composed,4,short,logic_short_4,cf_114,false,label_quality=clear; constructed from a balanced content family
exp019_causality_114,cf_114,causality,Familiar cube triggers melts.,train,rule_composed,4,short,causality_short_4,cf_114,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_114,cf_114,analogy,Familiar cube parallels candle.,train,rule_composed,4,short,analogy_short_4,cf_114,false,label_quality=clear; constructed from a balanced content family
exp019_definition_114,cf_114,definition,A familiar cube has purpose.,train,rule_composed,5,short,definition_short_4,cf_114,false,label_quality=clear; constructed from a balanced content family
exp019_logic_115,cf_115,logic,"If the simple timer condition holds, rings follows under the rule.",train,rule_composed,11,medium,logic_medium_0,cf_115,false,label_quality=clear; constructed from a balanced content family
exp019_causality_115,cf_115,causality,The simple timer condition produces rings through a simple mechanism.,train,rule_composed,10,medium,causality_medium_0,cf_115,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_115,cf_115,analogy,The simple timer relation matches the kettle relation in structure.,train,rule_composed,10,medium,analogy_medium_0,cf_115,false,label_quality=clear; constructed from a balanced content family
exp019_definition_115,cf_115,definition,A simple timer is an object with a stated practical role.,train,rule_composed,11,medium,definition_medium_0,cf_115,false,label_quality=clear; constructed from a balanced content family
exp019_logic_116,cf_116,logic,"When the simple gauge condition holds, the stated rule requires rises as its conclusion.",validation,rule_composed,14,limited_long,logic_limited_long_1,cf_116,false,label_quality=clear; constructed from a balanced content family
exp019_causality_116,cf_116,causality,A change in the simple gauge condition leads to rises through the system's ordinary mechanism.,validation,rule_composed,15,limited_long,causality_limited_long_1,cf_116,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_116,cf_116,analogy,The simple gauge relation corresponds to the gauge relation because both connect a condition with an outcome.,validation,rule_composed,17,limited_long,analogy_limited_long_1,cf_116,false,label_quality=clear; constructed from a balanced content family
exp019_definition_116,cf_116,definition,A simple gauge is a familiar object whose role is described by its practical use in a system.,validation,rule_composed,18,limited_long,definition_limited_long_1,cf_116,false,label_quality=clear; constructed from a balanced content family
exp019_logic_117,cf_117,logic,Simple light entails shines.,train,rule_composed,4,short,logic_short_2,cf_117,false,label_quality=clear; constructed from a balanced content family
exp019_causality_117,cf_117,causality,Simple light triggers shines.,train,rule_composed,4,short,causality_short_2,cf_117,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_117,cf_117,analogy,Simple light parallels lamp.,train,rule_composed,4,short,analogy_short_2,cf_117,false,label_quality=clear; constructed from a balanced content family
exp019_definition_117,cf_117,definition,A simple light has purpose.,train,rule_composed,5,short,definition_short_2,cf_117,false,label_quality=clear; constructed from a balanced content family
exp019_logic_118,cf_118,logic,"The simple thermometer condition holds, so increases follows.",train,rule_composed,8,medium,logic_medium_3,cf_118,false,label_quality=clear; constructed from a balanced content family
exp019_causality_118,cf_118,causality,Increases follows when the simple thermometer mechanism activates.,train,rule_composed,8,medium,causality_medium_3,cf_118,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_118,cf_118,analogy,"Like the speedometer, the simple thermometer connects condition and outcome.",train,rule_composed,10,medium,analogy_medium_3,cf_118,false,label_quality=clear; constructed from a balanced content family
exp019_definition_118,cf_118,definition,The simple thermometer refers to an object used for a purpose.,train,rule_composed,11,medium,definition_medium_3,cf_118,false,label_quality=clear; constructed from a balanced content family
exp019_logic_119,cf_119,logic,"When the simple filter condition holds, the stated rule requires behind as its conclusion.",test,rule_composed,14,limited_long,logic_limited_long_4,cf_119,false,label_quality=clear; constructed from a balanced content family
exp019_causality_119,cf_119,causality,A change in the simple filter condition leads to behind through the system's ordinary mechanism.,test,rule_composed,15,limited_long,causality_limited_long_4,cf_119,false,label_quality=clear; constructed from a balanced content family
exp019_analogy_119,cf_119,analogy,The simple filter relation corresponds to the door relation because both connect a condition with an outcome.,test,rule_composed,17,limited_long,analogy_limited_long_4,cf_119,false,label_quality=clear; constructed from a balanced content family
exp019_definition_119,cf_119,definition,A simple filter is a familiar object whose role is described by its practical use in a system.,test,rule_composed,18,limited_long,definition_limited_long_4,cf_119,false,label_quality=clear; constructed from a balanced content family
exp019_logic_120,cf_120,logic,Simple tray entails sprout.,test,rule_composed,4,short,logic_short_0,cf_120,false,label_quality=clear; constructed from a balanced content family
