model,layer,split,source_group,target_group,beta,intervention_type,eval_item_id,target_probability,source_probability,target_minus_source_probability,target_prediction_rate,source_prediction_rate
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,causality,0.75,matched_random,definition_para_02,0.31178053739151856,0.5273705368684068,-0.21558999947688828,0.0,1.0
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,causality,0.75,matched_random,definition_para_03,0.6779015863353075,0.3011263981600962,0.37677518817521133,1.0,0.0
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,causality,0.75,opposite,definition_para_01,1.6251699635396513e-05,0.9985812932670796,-0.9985650415674442,0.0,1.0
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,causality,0.75,opposite,definition_para_02,1.5109297207412444e-05,0.9978467330382819,-0.9978316237410745,0.0,1.0
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,causality,0.75,opposite,definition_para_03,5.762719365078771e-05,0.9994529724908723,-0.9993953452972215,0.0,1.0
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,causality,1.0,task,definition_para_01,0.9996307432440936,5.347708801947391e-06,0.9996253955352917,1.0,0.0
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,causality,1.0,task,definition_para_02,0.9993957486275155,5.746462551644659e-06,0.9993900021649638,1.0,0.0
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,causality,1.0,task,definition_para_03,0.9999625566032062,1.5099485139830008e-06,0.9999610466546922,1.0,0.0
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,causality,1.0,matched_random,definition_para_01,0.3881569553261299,0.49270496585632434,-0.10454801053019441,0.0,1.0
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,causality,1.0,matched_random,definition_para_02,0.3472578013364182,0.4737688631192924,-0.1265110617828742,0.0,1.0
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,causality,1.0,matched_random,definition_para_03,0.7198460008230482,0.2579107339792951,0.4619352668437531,1.0,0.0
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,causality,1.0,opposite,definition_para_01,5.945921020580799e-07,0.9996983800213316,-0.9996977854292295,0.0,1.0
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,causality,1.0,opposite,definition_para_02,5.531151848832461e-07,0.9995404415005789,-0.999539888385394,0.0,1.0
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,causality,1.0,opposite,definition_para_03,2.106945999671679e-06,0.9998929618591715,-0.9998908549131719,0.0,1.0
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,0.5,task,definition_para_01,0.8445910776544284,0.012263153622997406,0.832327924031431,1.0,0.0
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,0.5,task,definition_para_02,0.8867427959047212,0.008151718348037799,0.8785910775566833,1.0,0.0
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,0.5,task,definition_para_03,0.44525058437428344,0.017936539459017704,0.42731404491526576,0.0,0.0
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,0.5,matched_random,definition_para_01,0.041647818860136986,0.7493655294143787,-0.7077177105542417,0.0,1.0
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,0.5,matched_random,definition_para_02,0.06349614129198633,0.7233435296020267,-0.6598473883100404,0.0,1.0
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,0.5,matched_random,definition_para_03,0.011066201053782157,0.5524315654196524,-0.5413653643658702,0.0,1.0
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,0.5,opposite,definition_para_01,3.578552129025881e-05,0.984090378493212,-0.9840545929719218,0.0,1.0
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,0.5,opposite,definition_para_02,5.650624126405931e-05,0.9838295766975518,-0.9837730704562877,0.0,1.0
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,0.5,opposite,definition_para_03,1.2489063000350025e-05,0.9528750896469095,-0.9528626005839091,0.0,1.0
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,0.75,task,definition_para_01,0.9758995724034678,0.00038195994118602166,0.9755176124622817,1.0,0.0
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,0.75,task,definition_para_02,0.9826161970432876,0.0002434963334676201,0.98237270070982,1.0,0.0
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,0.75,task,definition_para_03,0.8598571931246721,0.0009337217994413488,0.8589234713252307,1.0,0.0
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,0.75,matched_random,definition_para_01,0.04560807423927718,0.7787052101532469,-0.7330971359139697,0.0,1.0
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,0.75,matched_random,definition_para_02,0.06949245000621533,0.7512159255182125,-0.6817234755119972,0.0,1.0
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,0.75,matched_random,definition_para_03,0.01272606067053341,0.602842433741854,-0.5901163730713206,0.0,1.0
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,0.75,opposite,definition_para_01,9.771328195837576e-07,0.9968371794811229,-0.9968362023483034,0.0,1.0
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,0.75,opposite,definition_para_02,1.5433252741181532e-06,0.9968364572738831,-0.996834913948609,0.0,1.0
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,0.75,opposite,definition_para_03,3.498091657512502e-07,0.9901028064366076,-0.9901024566274419,0.0,1.0
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,1.0,task,definition_para_01,0.9964741063550097,1.0513219174844512e-05,0.9964635931358348,1.0,0.0
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,1.0,task,definition_para_02,0.997398943012453,6.662457038477281e-06,0.9973922805554145,1.0,0.0
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,1.0,task,definition_para_03,0.9786406739237268,2.8646491689151654e-05,0.9786120274320377,1.0,0.0
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,1.0,matched_random,definition_para_01,0.049605845489401876,0.8037002388513207,-0.7540943933619189,0.0,1.0
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,1.0,matched_random,definition_para_02,0.07552435761118524,0.7747188062067063,-0.699194448595521,0.0,1.0
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,1.0,matched_random,definition_para_03,0.014474769037478097,0.6506558869040597,-0.6361811178665816,0.0,1.0
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,1.0,opposite,definition_para_01,2.640669401184704e-08,0.999373087174301,-0.9993730607676069,0.0,1.0
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,1.0,opposite,definition_para_02,4.1708224934989395e-08,0.9993811213123472,-0.9993810796041223,0.0,1.0
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,1.0,opposite,definition_para_03,9.504527462009746e-09,0.9979818113577565,-0.997981801853229,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,0.5,task,logic_orig_01,0.6107266021826221,0.0015903423408933405,0.6091362598417287,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,0.5,task,logic_orig_02,0.49158809324792374,0.004571186256015777,0.48701690699190797,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,0.5,task,logic_orig_03,0.4942140279696445,0.014253796608383159,0.4799602313612613,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,0.5,matched_random,logic_orig_01,0.01952122551803617,0.15446843225272655,-0.13494720673469038,0.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,0.5,matched_random,logic_orig_02,0.009790707161649025,0.2766498882075156,-0.2668591810458666,0.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,0.5,matched_random,logic_orig_03,0.0059403688155395045,0.5206163158486794,-0.5146759470331399,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,0.5,opposite,logic_orig_01,0.00018472310889572924,0.8549012510142515,-0.8547165279053558,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,0.5,opposite,logic_orig_02,5.597098376997782e-05,0.9249993798956784,-0.9249434089119084,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,0.5,opposite,logic_orig_03,1.897487884156807e-05,0.9726250257579089,-0.9726060508790673,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,0.75,task,logic_orig_01,0.9014976322237876,6.429402869228613e-05,0.9014333381950954,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,0.75,task,logic_orig_02,0.8519096664054723,0.00021696184894112012,0.8516927045565311,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,0.75,task,logic_orig_03,0.8592039473505627,0.0006786940124109111,0.8585252533381518,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,0.75,matched_random,logic_orig_01,0.01373909143110926,0.16413355535140972,-0.15039446392030045,0.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,0.75,matched_random,logic_orig_02,0.006746273610886654,0.2877975497854201,-0.28105127617453346,0.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,0.75,matched_random,logic_orig_03,0.003992977811570239,0.5283332764235096,-0.5243402986119393,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,0.75,opposite,logic_orig_01,5.756540998737169e-06,0.9727339200954452,-0.9727281635544465,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,0.75,opposite,logic_orig_02,1.6350764396543694e-06,0.9866299547412578,-0.9866283196648181,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,0.75,opposite,logic_orig_03,5.317622895523594e-07,0.9952259667314065,-0.995225434969117,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,1.0,task,logic_orig_01,0.9814123125166226,1.9169898645492963e-06,0.9814103955267581,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,1.0,task,logic_orig_02,0.971214533047971,6.7743442888704824e-06,0.9712077587036821,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,1.0,task,logic_orig_03,0.9737890446924027,2.1067107128178653e-05,0.9737679775852746,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,1.0,matched_random,logic_orig_01,0.00956301608019291,0.17248087731094996,-0.16291786123075705,0.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,1.0,matched_random,logic_orig_02,0.004613840332414346,0.29716140664612595,-0.2925475663137116,0.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,1.0,matched_random,logic_orig_03,0.002676319649321845,0.5346329902751232,-0.5319566706258014,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,1.0,opposite,logic_orig_01,1.6132801092706749e-07,0.9953595149398059,-0.995359353611795,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,1.0,opposite,logic_orig_02,4.5285380019644276e-08,0.9977276029032999,-0.9977275576179199,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,1.0,opposite,logic_orig_03,1.4621840684774936e-08,0.9991804904520412,-0.9991804758302004,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,0.5,task,logic_orig_01,0.9768350169117699,0.00028602282586051277,0.9765489940859093,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,0.5,task,logic_orig_02,0.98368019817861,0.0005512820399137991,0.9831289161386961,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,0.5,task,logic_orig_03,0.9913560998899001,0.0013950910772728127,0.9899610088126274,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,0.5,matched_random,logic_orig_01,0.6071364475303569,0.12232583753921492,0.484810609991142,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,0.5,matched_random,logic_orig_02,0.5924509949507909,0.22846767774049892,0.363983317210292,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,0.5,matched_random,logic_orig_03,0.4740094843297366,0.45899962269612243,0.015009861633614174,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,0.5,opposite,logic_orig_01,0.004310100626509744,0.917328507777854,-0.9130184071513443,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,0.5,opposite,logic_orig_02,0.0023761887959978687,0.9679632427957557,-0.9655870539997579,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,0.5,opposite,logic_orig_03,0.0009713090189292291,0.9935467481901462,-0.9925754391712169,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,0.75,task,logic_orig_01,0.9955712244889221,9.983603101713257e-06,0.9955612408858204,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,0.75,task,logic_orig_02,0.9969548888858187,1.9135108124929023e-05,0.9969357537776938,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,0.75,task,logic_orig_03,0.9985661319008148,4.81266030002394e-05,0.9985180052978145,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,0.75,matched_random,logic_orig_01,0.6444558241642117,0.116650539994038,0.5278052841701737,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,0.75,matched_random,logic_orig_02,0.6264542426230582,0.2170318122374736,0.40942243038558457,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,0.75,matched_random,logic_orig_03,0.5028073377986941,0.43740990366940397,0.06539743412929017,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,0.75,opposite,logic_orig_01,0.0001584427101658816,0.984632677527267,-0.9844742348171012,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,0.75,opposite,logic_orig_02,8.360261218516041e-05,0.9944026456340216,-0.9943190430218364,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,0.75,opposite,logic_orig_03,3.344703247388884e-05,0.9989712246428702,-0.9989377776103964,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,1.0,task,logic_orig_01,0.9991591701635324,3.4315090506417746e-07,0.9991588270126274,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,1.0,task,logic_orig_02,0.9994249191445094,6.569632635865815e-07,0.9994242621812458,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,1.0,task,logic_orig_03,0.999735006188848,1.6501703280723525e-06,0.99973335601852,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,1.0,matched_random,logic_orig_01,0.6790725638450402,0.1104260386286252,0.568646525216415,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,1.0,matched_random,logic_orig_02,0.6584844479400008,0.20494686154001818,0.45353758639998265,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,1.0,matched_random,logic_orig_03,0.531289166166071,0.41522134684323614,0.11606781932283489,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,1.0,opposite,logic_orig_01,5.49565833558056e-06,0.9972090450247839,-0.9972035493664483,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,1.0,opposite,logic_orig_02,2.8764462554362286e-06,0.9989947122546838,-0.9989918358084284,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,1.0,opposite,logic_orig_03,1.1464667719593148e-06,0.9998189424382458,-0.9998177959714738,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,0.5,task,logic_orig_01,0.9492144319626631,0.0003668314842986516,0.9488476004783645,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,0.5,task,logic_orig_02,0.9319231714651235,0.0009790909194177372,0.9309440805457058,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,0.5,task,logic_orig_03,0.8505804741791674,0.005335547297536332,0.845244926881631,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,0.5,matched_random,logic_orig_01,0.42864973288434044,0.08283240151479589,0.34581733136954457,0.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,0.5,matched_random,logic_orig_02,0.32375976850829064,0.1700831217072132,0.15367664680107743,0.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,0.5,matched_random,logic_orig_03,0.127796140034221,0.4008452362763062,-0.2730490962420852,0.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,0.5,opposite,logic_orig_01,0.0018368059621886824,0.8789517570454118,-0.8771149510832231,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,0.5,opposite,logic_orig_02,0.0007183161240817158,0.9344541894800097,-0.933735873355928,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,0.5,opposite,logic_orig_03,0.00012528575363684948,0.9731162901214168,-0.97299100436778,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,0.75,task,logic_orig_01,0.9910114578694911,1.1481035881024755e-05,0.9909999768336101,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,0.75,task,logic_orig_02,0.9879567203812581,3.1115799209953964e-05,0.9879256045820481,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,0.75,task,logic_orig_03,0.9720741651836626,0.00018279448735807066,0.9718913706963046,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,0.75,matched_random,logic_orig_01,0.4937988516281244,0.06396547238629877,0.42983337924182563,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,0.75,matched_random,logic_orig_02,0.3878065271678171,0.13656873679278186,0.25123779037503524,0.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,0.75,matched_random,logic_orig_03,0.16680704926190587,0.35072863956596867,-0.1839215903040628,0.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,0.75,opposite,logic_orig_01,6.116407741334562e-05,0.9763332041027092,-0.9762720400252959,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,0.75,opposite,logic_orig_02,2.276088870523016e-05,0.9877146319590414,-0.9876918710703362,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,0.75,opposite,logic_orig_03,3.8406228587953875e-06,0.995095099295555,-0.9950912586726962,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,1.0,task,logic_orig_01,0.9984501615676487,3.467599392000247e-07,0.9984498148077094,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,1.0,task,logic_orig_02,0.9979444240365636,9.422139382640309e-07,0.9979434818226253,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,1.0,task,logic_orig_03,0.9951980863156595,5.610135536094262e-06,0.9951924761801234,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,1.0,matched_random,logic_orig_01,0.5584309344537284,0.04849119028086093,0.5099397441728675,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,1.0,matched_random,logic_orig_02,0.45489626284571705,0.10738568392121173,0.3475105789245053,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,1.0,matched_random,logic_orig_03,0.21377601867562243,0.3013100765634979,-0.08753405788787547,0.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,1.0,opposite,logic_orig_01,1.8699369887324965e-06,0.9956999251421667,-0.995698055205178,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,1.0,opposite,logic_orig_02,6.89275570643609e-07,0.9977805426019518,-0.9977798533263812,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,1.0,opposite,logic_orig_03,1.1559896019197072e-07,0.9991178649761189,-0.9991177493771587,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,0.5,task,causality_orig_01,0.636730982337194,0.0413488904647669,0.5953820918724272,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,0.5,task,causality_orig_02,0.3564237245130454,0.15388139606250237,0.202542328450543,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,0.5,task,causality_orig_03,0.39724343405534424,0.12426258029351715,0.27298085376182707,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,0.5,matched_random,causality_orig_01,0.008351358761085193,0.9027425899921004,-0.8943912312310153,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,0.5,matched_random,causality_orig_02,0.001330768529214134,0.9563589997495364,-0.9550282312203223,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,0.5,matched_random,causality_orig_03,0.0018255517067545094,0.9505537770836636,-0.9487282253769092,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,0.5,opposite,causality_orig_01,8.591764551692575e-06,0.99161065431044,-0.9916020625458883,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,0.5,opposite,causality_orig_02,1.2990142997923484e-06,0.9967457321672885,-0.9967444331529887,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,0.5,opposite,causality_orig_03,1.791355431802299e-06,0.9959014027669569,-0.9958996114115252,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,0.75,task,causality_orig_01,0.9265550686368808,0.001647939938896992,0.9249071286979837,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,0.75,task,causality_orig_02,0.815663579046569,0.009644791630202508,0.8060187874163666,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,0.75,task,causality_orig_03,0.8374590228554402,0.007174794574745126,0.830284228280695,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,0.75,matched_random,causality_orig_01,0.007665957364680122,0.925944407811632,-0.9182784504469519,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,0.75,matched_random,causality_orig_02,0.0012026275123050026,0.9657423667523223,-0.9645397392400172,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,0.75,matched_random,causality_orig_03,0.0016543766084141007,0.9625618753722133,-0.9609074987637992,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,0.75,opposite,causality_orig_01,2.3693487689616641e-07,0.998448217067034,-0.9984479801321571,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,0.75,opposite,causality_orig_02,3.567254947860632e-08,0.9994068843551371,-0.9994068486825877,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,0.75,opposite,causality_orig_03,4.9226653026501087e-08,0.9992464697284494,-0.9992464205017965,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,1.0,task,causality_orig_01,0.9881308724333947,4.813343729874984e-05,0.988082738996096,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,1.0,task,causality_orig_02,0.967137652516971,0.0003132076315699912,0.9668244448854011,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,1.0,task,causality_orig_03,0.9717935188362314,0.00022802484463650284,0.971565493991595,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,1.0,matched_random,causality_orig_01,0.00695858934233702,0.939185638968888,-0.9322270496265509,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,1.0,matched_random,causality_orig_02,0.0010822160598735592,0.9710818695134852,-0.9699996534536116,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,1.0,matched_random,causality_orig_03,0.0014908447078967955,0.9692557934115291,-0.9677649487036323,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,1.0,opposite,causality_orig_01,6.497422982949201e-09,0.9997132016630225,-0.9997131951655995,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,1.0,opposite,causality_orig_02,9.774779476831715e-10,0.9998915330814874,-0.9998915321040094,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,1.0,opposite,causality_orig_03,1.349055018253609e-09,0.9998611881297261,-0.9998611867806712,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,analogy,0.5,task,causality_orig_01,0.900495272454209,0.015006788623462811,0.8854884838307462,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,analogy,0.5,task,causality_orig_02,0.9170450450971153,0.02853137091648367,0.8885136741806315,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,analogy,0.5,task,causality_orig_03,0.900954540947954,0.02786758746436309,0.8730869534835909,1.0,0.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,analogy,0.5,matched_random,causality_orig_01,0.042564288604351144,0.7526124072811459,-0.7100481186767947,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,analogy,0.5,matched_random,causality_orig_02,0.026910051822595153,0.8883133141307291,-0.8614032623081339,0.0,1.0
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,analogy,0.5,matched_random,causality_orig_03,0.02630983077375658,0.8634440780105171,-0.8371342472367606,0.0,1.0
