model,layer,split,source_group,target_group,beta,intervention_type,eval_item_id,target_assignment_rate,source_assignment_rate,target_minus_source_similarity
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,causality,0.5,task,definition_para_03,1.0,0.0,0.011695953163904704
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,causality,0.5,matched_random,definition_para_01,0.0,1.0,-0.0037274082816597387
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,causality,0.5,matched_random,definition_para_02,0.0,1.0,-0.003251105743076965
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,causality,0.5,matched_random,definition_para_03,0.0,1.0,-0.00011436576874268578
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,causality,0.5,opposite,definition_para_01,0.0,1.0,-0.015473943209930563
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,causality,0.5,opposite,definition_para_02,0.0,1.0,-0.014440404456434686
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,causality,0.5,opposite,definition_para_03,0.0,1.0,-0.011947178340950937
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,causality,0.75,task,definition_para_01,1.0,0.0,0.013696363335728434
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,causality,0.75,task,definition_para_02,1.0,0.0,0.013366026462715563
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,causality,0.75,task,definition_para_03,1.0,0.0,0.017360935595900795
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,causality,0.75,matched_random,definition_para_01,0.0,1.0,-0.003778605143725189
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,causality,0.75,matched_random,definition_para_02,0.0,1.0,-0.0033031969858786647
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,causality,0.75,matched_random,definition_para_03,0.0,1.0,-0.0001829271694989698
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,causality,0.75,opposite,definition_para_01,0.0,1.0,-0.021429826074315095
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,causality,0.75,opposite,definition_para_02,0.0,1.0,-0.020120571174272017
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,causality,0.75,opposite,definition_para_03,0.0,1.0,-0.017980734831614775
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,causality,1.0,task,definition_para_01,1.0,0.0,0.019242286982295242
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,causality,1.0,task,definition_para_02,1.0,0.0,0.018664644246539797
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,causality,1.0,task,definition_para_03,1.0,0.0,0.02288624560323549
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,causality,1.0,matched_random,definition_para_01,0.0,1.0,-0.0038238591497776753
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,causality,1.0,matched_random,definition_para_02,0.0,1.0,-0.0033504841656398776
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,causality,1.0,matched_random,definition_para_03,0.0,1.0,-0.00025044466080903494
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,causality,1.0,opposite,definition_para_01,0.0,1.0,-0.02736465376200703
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,causality,1.0,opposite,definition_para_02,0.0,1.0,-0.0257870745477623
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,causality,1.0,opposite,definition_para_03,0.0,1.0,-0.024008834508802424
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,0.5,task,definition_para_01,1.0,0.0,0.007161194771078794
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,0.5,task,definition_para_02,1.0,0.0,0.007523540405313667
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,0.5,task,definition_para_03,1.0,0.0,0.0036330248218053862
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,0.5,matched_random,definition_para_01,0.0,1.0,-0.009048185153161081
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,0.5,matched_random,definition_para_02,0.0,1.0,-0.00792536903916552
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,0.5,matched_random,definition_para_03,0.0,0.0,-0.012712683382814838
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,0.5,opposite,definition_para_01,0.0,1.0,-0.02680371644111179
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,0.5,opposite,definition_para_02,0.0,1.0,-0.024880272741761633
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,0.5,opposite,definition_para_03,0.0,1.0,-0.030568252895511683
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,0.75,task,definition_para_01,1.0,0.0,0.01566855016179769
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,0.75,task,definition_para_02,1.0,0.0,0.015628448141814744
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,0.75,task,definition_para_03,1.0,0.0,0.012256794776742908
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,0.75,matched_random,definition_para_01,0.0,1.0,-0.008577731200651528
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,0.75,matched_random,definition_para_02,0.0,1.0,-0.007482306242177161
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,0.75,matched_random,definition_para_03,0.0,0.0,-0.01221585901874045
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,0.75,opposite,definition_para_01,0.0,1.0,-0.0350202897299714
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,0.75,opposite,definition_para_02,0.0,1.0,-0.03275223551560191
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,0.75,opposite,definition_para_03,0.0,1.0,-0.038783060999081354
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,1.0,task,definition_para_01,1.0,0.0,0.024077175221761893
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,1.0,task,definition_para_02,1.0,0.0,0.02364391698200141
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,1.0,task,definition_para_03,1.0,0.0,0.020800797115422043
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,1.0,matched_random,definition_para_01,0.0,1.0,-0.008095360292806664
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,1.0,matched_random,definition_para_02,0.0,1.0,-0.007030253654270235
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,1.0,matched_random,definition_para_03,0.0,0.0,-0.011700229515467342
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,1.0,opposite,definition_para_01,0.0,1.0,-0.043033972876259985
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,1.0,opposite,definition_para_02,0.0,1.0,-0.0404504573372928
google/gemma-3-1b-it,16,A_original_fit_paraphrase_eval,definition,analogy,1.0,opposite,definition_para_03,0.0,1.0,-0.04677186402899036
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,0.5,task,logic_orig_01,1.0,0.0,0.009567658814846336
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,0.5,task,logic_orig_02,1.0,0.0,0.007917031371659444
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,0.5,task,logic_orig_03,1.0,0.0,0.005907531887894613
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,0.5,matched_random,logic_orig_01,0.0,0.0,-0.003648184701719237
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,0.5,matched_random,logic_orig_02,0.0,0.0,-0.006100384909903167
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,0.5,matched_random,logic_orig_03,0.0,1.0,-0.008535837593167228
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,0.5,opposite,logic_orig_01,0.0,1.0,-0.016779434813414595
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,0.5,opposite,logic_orig_02,0.0,1.0,-0.019982385805511926
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,0.5,opposite,logic_orig_03,0.0,1.0,-0.022790415805384878
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,0.75,task,logic_orig_01,1.0,0.0,0.01639181588493821
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,0.75,task,logic_orig_02,1.0,0.0,0.015186996352372417
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,0.75,task,logic_orig_03,1.0,0.0,0.01342917980764613
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,0.75,matched_random,logic_orig_01,0.0,0.0,-0.0035366145187740727
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,0.75,matched_random,logic_orig_02,0.0,0.0,-0.005965765342306861
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,0.75,matched_random,logic_orig_03,0.0,1.0,-0.008383037860481113
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,0.75,opposite,logic_orig_01,0.0,1.0,-0.022991816856675618
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,0.75,opposite,logic_orig_02,0.0,1.0,-0.026503237566391613
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,0.75,opposite,logic_orig_03,0.0,1.0,-0.02944941954086555
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,1.0,task,logic_orig_01,1.0,0.0,0.023246132306529388
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,1.0,task,logic_orig_02,1.0,0.0,0.022497827399835635
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,1.0,task,logic_orig_03,1.0,0.0,0.021005790352842446
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,1.0,matched_random,logic_orig_01,0.0,0.0,-0.0034206756762374946
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,1.0,matched_random,logic_orig_02,0.0,0.0,-0.005822313866974738
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,1.0,matched_random,logic_orig_03,0.0,1.0,-0.008216393726041549
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,1.0,opposite,logic_orig_01,0.0,1.0,-0.029011976153929586
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,1.0,opposite,logic_orig_02,0.0,1.0,-0.03279533003003965
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,causality,1.0,opposite,logic_orig_03,0.0,1.0,-0.035854226436734415
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,0.5,task,logic_orig_01,1.0,0.0,0.009774040897391978
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,0.5,task,logic_orig_02,1.0,0.0,0.00981179601005433
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,0.5,task,logic_orig_03,1.0,0.0,0.007893414739381654
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,0.5,matched_random,logic_orig_01,1.0,0.0,0.001128433245366045
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,0.5,matched_random,logic_orig_02,1.0,0.0,0.0006162748925184758
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,0.5,matched_random,logic_orig_03,0.0,1.0,-0.0015707863785917597
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,0.5,opposite,logic_orig_01,0.0,1.0,-0.007975502866189199
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,0.5,opposite,logic_orig_02,0.0,1.0,-0.00903184666726764
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,0.5,opposite,logic_orig_03,0.0,1.0,-0.01145339593546868
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,0.75,task,logic_orig_01,1.0,0.0,0.014450070604495213
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,0.75,task,logic_orig_02,1.0,0.0,0.014793981189388239
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,0.75,task,logic_orig_03,1.0,0.0,0.013039479389863828
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,0.75,matched_random,logic_orig_01,1.0,0.0,0.0013478032150333608
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,0.75,matched_random,logic_orig_02,1.0,0.0,0.0008502420222767926
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,0.75,matched_random,logic_orig_03,0.0,1.0,-0.0013248236310314798
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,0.75,opposite,logic_orig_01,0.0,1.0,-0.012122985932699337
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,0.75,opposite,logic_orig_02,0.0,1.0,-0.013410720556211397
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,0.75,opposite,logic_orig_03,0.0,1.0,-0.01591866301150846
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,1.0,task,logic_orig_01,1.0,0.0,0.01919463964532453
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,1.0,task,logic_orig_02,1.0,0.0,0.019852147673380394
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,1.0,task,logic_orig_03,1.0,0.0,0.018274813554531977
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,1.0,matched_random,logic_orig_01,1.0,0.0,0.0015645899658944806
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,1.0,matched_random,logic_orig_02,1.0,0.0,0.0010818639665964858
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,1.0,matched_random,logic_orig_03,0.0,1.0,-0.0010782206336744649
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,1.0,opposite,logic_orig_01,0.0,1.0,-0.016140372493802513
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,1.0,opposite,logic_orig_02,0.0,1.0,-0.017640603639516694
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,analogy,1.0,opposite,logic_orig_03,0.0,1.0,-0.020219834622295818
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,0.5,task,logic_orig_01,1.0,0.0,0.01060943299188244
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,0.5,task,logic_orig_02,1.0,0.0,0.008231778674942292
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,0.5,task,logic_orig_03,1.0,0.0,0.005247557855245555
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,0.5,matched_random,logic_orig_01,0.0,0.0,-0.00022990489437768602
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,0.5,matched_random,logic_orig_02,0.0,0.0,-0.0032644342225222056
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,0.5,matched_random,logic_orig_03,0.0,1.0,-0.006581931681636233
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,0.5,opposite,logic_orig_01,0.0,1.0,-0.010815311921053561
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,0.5,opposite,logic_orig_02,0.0,1.0,-0.01441604085765269
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,0.5,opposite,logic_orig_03,0.0,1.0,-0.017982619953027634
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,0.75,task,logic_orig_01,1.0,0.0,0.016169841388776196
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,0.75,task,logic_orig_02,1.0,0.0,0.014153168165751073
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,0.75,task,logic_orig_03,1.0,0.0,0.011368476271581662
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,0.75,matched_random,logic_orig_01,0.0,0.0,-0.00019197952231309046
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,0.75,matched_random,logic_orig_02,0.0,0.0,-0.0032169869864385747
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,0.75,matched_random,logic_orig_03,0.0,1.0,-0.006524266750206009
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,0.75,opposite,logic_orig_01,0.0,1.0,-0.01587884429774311
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,0.75,opposite,logic_orig_02,0.0,1.0,-0.019718054112554007
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,0.75,opposite,logic_orig_03,0.0,1.0,-0.023373716856459947
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,1.0,task,logic_orig_01,1.0,0.0,0.021769544524093964
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,1.0,task,logic_orig_02,1.0,0.0,0.020128472531335984
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,1.0,task,logic_orig_03,1.0,0.0,0.017561651471496464
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,1.0,matched_random,logic_orig_01,0.0,0.0,-0.00015400923224506702
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,1.0,matched_random,logic_orig_02,0.0,0.0,-0.0031649095305277264
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,1.0,matched_random,logic_orig_03,0.0,1.0,-0.006456335531990098
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,1.0,opposite,logic_orig_01,0.0,1.0,-0.0207979910964311
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,1.0,opposite,logic_orig_02,0.0,1.0,-0.024846606935041038
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,logic,definition,1.0,opposite,logic_orig_03,0.0,1.0,-0.028569657442826246
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,0.5,task,causality_orig_01,1.0,0.0,0.005727358962387741
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,0.5,task,causality_orig_02,0.0,0.0,0.0007262316471284835
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,0.5,task,causality_orig_03,1.0,0.0,0.002769657939558301
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,0.5,matched_random,causality_orig_01,0.0,1.0,-0.008256979449619117
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,0.5,matched_random,causality_orig_02,0.0,1.0,-0.013539463154884523
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,0.5,matched_random,causality_orig_03,0.0,1.0,-0.01177021960930158
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,0.5,opposite,causality_orig_01,0.0,1.0,-0.022082583780812404
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,0.5,opposite,causality_orig_02,0.0,1.0,-0.027548676164042107
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,0.5,opposite,causality_orig_03,0.0,1.0,-0.02609026201190856
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,0.75,task,causality_orig_01,1.0,0.0,0.012408911519418364
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,0.75,task,causality_orig_02,1.0,0.0,0.007580853305960145
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,0.75,task,causality_orig_03,1.0,0.0,0.00973563538439981
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,0.75,matched_random,causality_orig_01,0.0,1.0,-0.008349277734899907
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,0.75,matched_random,causality_orig_02,0.0,1.0,-0.013614894969479319
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,0.75,matched_random,causality_orig_03,0.0,1.0,-0.01185220857217928
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,0.75,opposite,causality_orig_01,0.0,1.0,-0.02913007169168269
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,0.75,opposite,causality_orig_02,0.0,1.0,-0.03464185101513906
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,0.75,opposite,causality_orig_03,0.0,1.0,-0.03335425562965666
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,1.0,task,causality_orig_01,1.0,0.0,0.01892253519951137
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,1.0,task,causality_orig_02,1.0,0.0,0.014283304439800859
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,1.0,task,causality_orig_03,1.0,0.0,0.01653303975430731
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,1.0,matched_random,causality_orig_01,0.0,1.0,-0.00842611439646701
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,1.0,matched_random,causality_orig_02,0.0,1.0,-0.01366491833224992
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,1.0,matched_random,causality_orig_03,0.0,1.0,-0.011911011188776577
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,1.0,opposite,causality_orig_01,0.0,1.0,-0.036138826884703934
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,1.0,opposite,causality_orig_02,0.0,1.0,-0.04166491189967125
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,logic,1.0,opposite,causality_orig_03,0.0,1.0,-0.04055254053463064
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,analogy,0.5,task,causality_orig_01,1.0,0.0,0.0056868122379047925
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,analogy,0.5,task,causality_orig_02,1.0,0.0,0.0037778383894299106
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,analogy,0.5,task,causality_orig_03,1.0,0.0,0.004648230996973646
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,analogy,0.5,matched_random,causality_orig_01,0.0,1.0,-0.006586537457459629
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,analogy,0.5,matched_random,causality_orig_02,0.0,1.0,-0.008657516797482612
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,analogy,0.5,matched_random,causality_orig_03,0.0,1.0,-0.008053661792933542
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,analogy,0.5,opposite,causality_orig_01,0.0,1.0,-0.01856748811052289
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,analogy,0.5,opposite,causality_orig_02,0.0,1.0,-0.020758826253169937
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,analogy,0.5,opposite,causality_orig_03,0.0,1.0,-0.0204304870454729
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,analogy,0.75,task,causality_orig_01,1.0,0.0,0.011888289255691853
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,analogy,0.75,task,causality_orig_02,1.0,0.0,0.010077312648828052
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,analogy,0.75,task,causality_orig_03,1.0,0.0,0.011081628561740109
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,analogy,0.75,matched_random,causality_orig_01,0.0,1.0,-0.006563348013321257
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,analogy,0.75,matched_random,causality_orig_02,0.0,1.0,-0.008627821701410299
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,analogy,0.75,matched_random,causality_orig_03,0.0,1.0,-0.008021125398488427
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,analogy,0.75,opposite,causality_orig_01,0.0,1.0,-0.024368453158402414
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,analogy,0.75,opposite,causality_orig_02,0.0,1.0,-0.02660040524265328
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,analogy,0.75,opposite,causality_orig_03,0.0,1.0,-0.02640001633508049
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,analogy,1.0,task,causality_orig_01,1.0,0.0,0.018089620226299008
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,analogy,1.0,task,causality_orig_02,1.0,0.0,0.016385558617407536
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,analogy,1.0,task,causality_orig_03,1.0,0.0,0.017519193322865778
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,analogy,1.0,matched_random,causality_orig_01,0.0,1.0,-0.006530700655184463
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,analogy,1.0,matched_random,causality_orig_02,0.0,1.0,-0.008585304610187472
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,analogy,1.0,matched_random,causality_orig_03,0.0,1.0,-0.007976310046209467
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,analogy,1.0,opposite,causality_orig_01,0.0,1.0,-0.030022459063140272
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,analogy,1.0,opposite,causality_orig_02,0.0,1.0,-0.03228302603586586
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,analogy,1.0,opposite,causality_orig_03,0.0,1.0,-0.03220454762716307
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,definition,0.5,task,causality_orig_01,1.0,0.0,0.004665756411792454
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,definition,0.5,task,causality_orig_02,1.0,0.0,0.0034637157999299895
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,definition,0.5,task,causality_orig_03,1.0,0.0,0.004987637603788286
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,definition,0.5,matched_random,causality_orig_01,0.0,1.0,-0.0034088135968916022
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,definition,0.5,matched_random,causality_orig_02,0.0,1.0,-0.004725386307958712
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,definition,0.5,matched_random,causality_orig_03,0.0,1.0,-0.0033789946866803477
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,definition,0.5,opposite,causality_orig_01,0.0,1.0,-0.011305041504550362
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,definition,0.5,opposite,causality_orig_02,0.0,1.0,-0.012720416195226902
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,definition,0.5,opposite,causality_orig_03,0.0,1.0,-0.011558923737522098
google/gemma-3-1b-it,16,B_paraphrase_fit_original_eval,causality,definition,0.75,task,causality_orig_01,1.0,0.0,0.008678644026062332
